,code,name,area
0,603197,保隆科技,上海
1,601328,交通银行,上海
2,603579,荣泰健康,上海
3,600837,海通证券,上海
4,600835,上海机电,上海
5,600851,海欣股份,上海
6,600097,开创国际,上海
7,601519,大智慧,上海
8,002454,松芝股份,上海
9,600642,申能股份,上海
10,300226,上海钢联,上海
11,300017,网宿科技,上海
12,600654,ST中安,上海
13,603037,凯众股份,上海
14,600000,浦发银行,上海
15,600637,东方明珠,上海
16,600019,宝钢股份,上海
17,600825,新华传媒,上海
18,300642,透景生命,上海
19,002565,顺灏股份,上海
20,603006,联明股份,上海
21,300326,凯利泰,上海
22,300245,天玑科技,上海
23,601607,上海医药,上海
24,600606,绿地控股,上海
25,002506,协鑫集成,上海
26,603648,畅联股份,上海
27,603987,康德莱,上海
28,600882,广泽股份,上海
29,002184,海得控制,上海
30,600026,中远海能,上海
31,603868,飞科电器,上海
32,603030,全筑股份,上海
33,603466,风语筑,上海
34,300462,华铭智能,上海
35,603650,彤程新材,上海
36,300129,泰胜风能,上海
37,300230,永利股份,上海
38,002636,金安国纪,上海
39,600073,上海梅林,上海
40,603690,至纯科技,上海
41,603009,北特科技,上海
42,600500,中化国际,上海
43,603887,城地股份,上海
44,002252,上海莱士,上海
45,300627,华测导航,上海
46,600651,飞乐音响,上海
47,600838,上海九百,上海
48,600822,上海物贸,上海
49,600621,华鑫股份,上海
50,600643,爱建集团,上海
51,600072,中船科技,上海
52,600641,万业企业,上海
53,600767,ST运盛,上海
54,600824,益民集团,上海
55,300236,上海新阳,上海
56,603855,华荣股份,上海
57,600692,亚通股份,上海
58,002486,嘉麟杰,上海
59,600210,紫江企业,上海
60,601616,广电电气,上海
61,600193,*ST创兴,上海
62,600272,开开实业,上海
63,600604,市北高新,上海
64,600638,新黄浦,上海
65,600615,丰华股份,上海
66,600088,中视传媒,上海
67,600652,游久游戏,上海
68,300153,科泰电源,上海
69,002605,姚记扑克,上海
70,600708,光明地产,上海
71,600649,城投控股,上海
72,300442,普丽盛,上海
73,002561,徐家汇,上海
74,600818,中路股份,上海
75,600614,鹏起科技,上海
76,002706,良信电器,上海
77,002028,思源电气,上海
78,600741,华域汽车,上海
79,603159,上海亚虹,上海
80,601727,上海电气,上海
81,300061,康旗股份,上海
82,300609,汇纳科技,上海
83,000668,荣丰控股,上海
84,603039,泛微网络,上海
85,600094,大名城,上海
86,300286,安科瑞,上海
87,600841,上柴股份,上海
88,300508,维宏股份,上海
89,600618,氯碱化工,上海
90,600836,界龙实业,上海
91,600021,上海电力,上海
92,603108,润达医疗,上海
93,603378,亚士创能,上海
94,600623,华谊集团,上海
95,300180,华峰超纤,上海
96,603157,拉夏贝尔,上海
97,600150,*ST船舶,上海
98,603499,翔港科技,上海
99,300336,新文化,上海
100,002278,神开股份,上海
101,300590,移为通信,上海
102,600018,上港集团,上海
103,603226,菲林格尔,上海
104,600629,华建集团,上海
105,300225,金力泰,上海
106,603128,华贸物流,上海
107,603899,晨光文具,上海
108,600420,现代制药,上海
109,603501,韦尔股份,上海
110,603496,恒为科技,上海
111,002178,延华智能,上海
112,601200,上海环境,上海
113,600663,陆家嘴,上海
114,603131,上海沪工,上海
115,300039,上海凯宝,上海
116,002825,纳尔股份,上海
117,600636,三爱富,上海
118,603633,徕木股份,上海
119,601866,中远海发,上海
120,600532,宏达矿业,上海
121,603214,爱婴室,上海
122,600834,申通地铁,上海
123,603730,岱美股份,上海
124,600655,豫园股份,上海
125,600827,百联股份,上海
126,600517,置信电气,上海
127,603991,至正股份,上海
128,603895,天永智能,上海
129,300008,天海防务,上海
130,603728,鸣志电器,上海
131,002158,汉钟精机,上海
132,600530,交大昂立,上海
133,600696,ST岩石,上海
134,603886,元祖股份,上海
135,603777,来伊份,上海
136,600081,东风科技,上海
137,603196,日播时尚,上海
138,603232,格尔软件,上海
139,603189,网达软件,上海
140,600009,上海机场,上海
141,600844,丹化科技,上海
142,603020,爱普股份,上海
143,300272,开能健康,上海
144,600061,国投资本,上海
145,600816,安信信托,上海
146,002858,力盛赛车,上海
147,600634,*ST富控,上海
148,300262,巴安水务,上海
149,601611,中国核建,上海
150,300168,万达信息,上海
151,002162,悦心健康,上海
152,600675,中华企业,上海
153,601601,中国太保,上海
154,603587,地素时尚,上海
155,600647,同达创业,上海
156,002058,威 尔 泰,上海
157,600624,复旦复华,上海
158,600688,上海石化,上海
159,600320,振华重工,上海
160,600843,上工申贝,上海
161,600612,老凤祥,上海
162,600846,同济科技,上海
163,600626,申达股份,上海
164,300330,华虹计通,上海
165,600833,第一医药,上海
166,600845,宝信软件,上海
167,600151,航天机电,上海
168,600490,鹏欣资源,上海
169,002324,普利特,上海
170,600619,海立股份,上海
171,600616,金枫酒业,上海
172,600635,大众公用,上海
173,600119,长江投资,上海
174,002401,中远海科,上海
175,600605,汇通能源,上海
176,600196,复星医药,上海
177,601968,宝钢包装,上海
178,603918,金桥信息,上海
179,600171,上海贝岭,上海
180,600613,神奇制药,上海
181,002669,康达新材,上海
182,600315,上海家化,上海
183,002527,新时达,上海
184,603885,吉祥航空,上海
185,600610,*ST毅达,上海
186,300327,中颖电子,上海
187,603960,克来机电,上海
188,600848,上海临港,上海
189,603003,龙宇燃油,上海
190,600823,世茂股份,上海
191,600732,ST新梅,上海
192,603329,上海雅仕,上海
193,300380,安硕信息,上海
194,603365,水星家纺,上海
195,603330,上海天洋,上海
196,600820,隧道股份,上海
197,601021,春秋航空,上海
198,300501,海顺新材,上海
199,603729,龙韵股份,上海
200,603022,新通联,上海
201,600115,XD东方航,上海
202,603881,数据港,上海
203,600689,上海三毛,上海
204,600630,龙头股份,上海
205,601872,招商轮船,上海
206,300222,科大智能,上海
207,300126,锐奇股份,上海
208,300483,沃施股份,上海
209,600958,东方证券,上海
210,600754,锦江股份,上海
211,603056,德邦股份,上海
212,601595,上海电影,上海
213,300253,卫宁健康,上海
214,601231,环旭电子,上海
215,603683,晶华新材,上海
216,600597,光明乳业,上海
217,603713,密尔克卫,上海
218,600850,华东电脑,上海
219,603192,汇得科技,上海
220,600608,ST沪科,上海
221,600622,光大嘉宝,上海
222,600284,浦东建设,上海
223,300059,东方财富,上海
224,600680,*ST上普,上海
225,600628,新世界,上海
226,300170,汉得信息,上海
227,600648,外高桥,上海
228,603659,璞泰来,上海
229,600601,方正科技,上海
230,601828,美凯龙,上海
231,600748,上实发展,上海
232,600508,上海能源,上海
233,600695,绿庭投资,上海
234,603718,海利生物,上海
235,600104,上汽集团,上海
236,600661,新南洋,上海
237,002328,新朋股份,上海
238,300551,古鳌科技,上海
239,000863,三湘印象,上海
240,002568,百润股份,上海
241,002269,美邦服饰,上海
242,300469,信息发展,上海
243,600826,兰生股份,上海
244,600602,云赛智联,上海
245,601211,国泰君安,上海
246,002195,二三四五,上海
247,600895,张江高科,上海
248,603515,欧普照明,上海
249,601229,上海银行,上海
250,300067,安诺其,上海
251,600819,耀皮玻璃,上海
252,002116,中国海诚,上海
253,600620,天宸股份,上海
254,300378,鼎捷软件,上海
255,603200,上海洗霸,上海
256,300511,雪榕生物,上海
257,002022,科华生物,上海
258,300074,华平股份,上海
259,600665,天地源,上海
260,600640,号百控股,上海
261,300171,东富龙,上海
262,600662,强生控股,上海
263,603083,剑桥科技,上海
264,300578,会畅通讯,上海
265,300398,飞凯材料,上海
266,300493,润欣科技,上海
267,600676,交运股份,上海
268,002451,摩恩电气,上海
269,600653,申华控股,上海
270,603580,艾艾精工,上海
271,600278,东方创业,上海
272,600679,上海凤凰,上海
273,600170,上海建工,上海
274,300613,富瀚微,上海
275,600650,锦江投资,上海
276,002346,柘中股份,上海
277,600503,华丽家族,上海
278,601788,光大证券,上海
279,603619,中曼石油,上海
280,600639,浦东金桥,上海
281,603012,创力集团,上海
282,600611,大众交通,上海
283,600459,贵研铂业,云南
284,000948,南天信息,云南
285,002727,一心堂,云南
286,300142,沃森生物,云南
287,002200,云投生态,云南
288,000878,云南铜业,云南
289,600883,博闻科技,云南
290,600422,昆药集团,云南
291,600265,ST景谷,云南
292,603963,大理药业,云南
293,600497,驰宏锌锗,云南
294,002053,云南能投,云南
295,000538,云南白药,云南
296,000667,美好置业,云南
297,002114,罗平锌电,云南
298,300505,川金诺,云南
299,600725,ST云维,云南
300,000960,锡业股份,云南
301,601099,太平洋,云南
302,600792,云煤能源,云南
303,600096,云天化,云南
304,000807,云铝股份,云南
305,002059,云南旅游,云南
306,002265,西仪股份,云南
307,600995,文山电力,云南
308,000560,我爱我家,云南
309,600239,云南城投,云南
310,002428,云南锗业,云南
311,002812,创新股份,云南
312,600025,华能水电,云南
313,002033,丽江旅游,云南
314,002750,龙津药业,云南
315,000903,云内动力,云南
316,300049,福瑞股份,内蒙
317,300239,东宝生物,内蒙
318,002688,金河生物,内蒙
319,000426,兴业矿业,内蒙
320,600887,伊利股份,内蒙
321,600010,包钢股份,内蒙
322,000611,天首发展,内蒙
323,600262,北方股份,内蒙
324,600863,内蒙华电,内蒙
325,300355,蒙草生态,内蒙
326,600091,ST明科,内蒙
327,000683,远兴能源,内蒙
328,600191,华资实业,内蒙
329,600201,生物股份,内蒙
330,600291,西水股份,内蒙
331,000780,平庄能源,内蒙
332,600277,亿利洁能,内蒙
333,601216,君正集团,内蒙
334,600967,内蒙一机,内蒙
335,600988,赤峰黄金,内蒙
336,600328,兰太实业,内蒙
337,600295,鄂尔多斯,内蒙
338,000975,银泰资源,内蒙
339,002128,露天煤业,内蒙
340,600111,北方稀土,内蒙
341,601336,新华保险,北京
342,300271,华宇软件,北京
343,601588,北辰实业,北京
344,600008,首创股份,北京
345,300034,钢研高纳,北京
346,002739,万达电影,北京
347,600007,中国国贸,北京
348,300157,恒泰艾普,北京
349,300667,必创科技,北京
350,601985,中国核电,北京
351,300612,宣亚国际,北京
352,603859,能科股份,北京
353,002642,荣之联,北京
354,603598,引力传媒,北京
355,600890,中房股份,北京
356,300312,邦讯技术,北京
357,300662,科锐国际,北京
358,601991,大唐发电,北京
359,000046,泛海控股,北京
360,300296,利亚德,北京
361,000008,神州高铁,北京
362,300684,中石科技,北京
363,300365,恒华科技,北京
364,300104,乐视网,北京
365,000620,新华联,北京
366,600015,华夏银行,北京
367,002405,四维图新,北京
368,600299,安迪苏,北京
369,603778,乾景园林,北京
370,601111,中国国航,北京
371,002657,中科金财,北京
372,600980,北矿科技,北京
373,600764,中国海防,北京
374,002371,北方华创,北京
375,603533,掌阅科技,北京
376,300386,飞天诚信,北京
377,600198,*ST大唐,北京
378,002713,东易日盛,北京
379,601818,光大银行,北京
380,601398,工商银行,北京
381,300229,拓尔思,北京
382,300384,三联虹普,北京
383,300079,数码科技,北京
384,600536,中国软件,北京
385,603123,翠微股份,北京
386,002612,朗姿股份,北京
387,601016,节能风电,北京
388,000402,金 融 街,北京
389,600271,航天信息,北京
390,601117,中国化学,北京
391,601718,际华集团,北京
392,601908,京运通,北京
393,300719,安达维尔,北京
394,600055,万东医疗,北京
395,002819,东方中科,北京
396,600376,首开股份,北京
397,600588,用友网络,北京
398,600195,中牧股份,北京
399,002038,双鹭药业,北京
400,002658,雪迪龙,北京
401,000758,中色股份,北京
402,000882,华联股份,北京
403,300002,神州泰岳,北京
404,000839,中信国安,北京
405,000931,中 关 村,北京
406,002771,真视通,北京
407,600730,中国高科,北京
408,002554,惠博普,北京
409,300282,三盛教育,北京
410,002385,大北农,北京
411,002893,华通热力,北京
412,603970,中农立华,北京
413,603698,航天工程,北京
414,600405,动力源,北京
415,002462,嘉事堂,北京
416,002186,全 聚 德,北京
417,300072,三聚环保,北京
418,603588,高能环境,北京
419,600900,长江电力,北京
420,300523,辰安科技,北京
421,300455,康拓红外,北京
422,300005,探路者,北京
423,600085,同仁堂,北京
424,300364,中文在线,北京
425,601390,中国中铁,北京
426,300485,赛升药业,北京
427,600489,中金黄金,北京
428,300150,世纪瑞尔,北京
429,601939,建设银行,北京
430,300011,鼎汉技术,北京
431,002738,中矿资源,北京
432,300736,百华悦邦,北京
433,000996,中国中期,北京
434,300200,高盟新材,北京
435,000838,财信发展,北京
436,300065,海兰信,北京
437,300456,耐威科技,北京
438,001965,招商公路,北京
439,300003,乐普医疗,北京
440,300302,同有科技,北京
441,300542,新晨科技,北京
442,600733,SST前锋,北京
443,002392,北京利尔,北京
444,300663,科蓝软件,北京
445,601857,中国石油,北京
446,600288,大恒科技,北京
447,600429,三元股份,北京
448,002755,东方新星,北京
449,000969,安泰科技,北京
450,600206,有研新材,北京
451,300465,高伟达,北京
452,300353,东土科技,北京
453,600859,王府井,北京
454,603888,新华网,北京
455,300139,晓程科技,北京
456,000609,中迪投资,北京
457,300212,易华录,北京
458,600037,歌华有线,北京
459,601558,ST锐电,北京
460,300289,利德曼,北京
461,000725,京东方Ａ,北京
462,600386,北巴传媒,北京
463,300070,碧水源,北京
464,300251,光线传媒,北京
465,002310,东方园林,北京
466,600871,*ST油服,北京
467,300191,潜能恒信,北京
468,600861,北京城乡,北京
469,000938,紫光股份,北京
470,601669,中国电建,北京
471,002829,星网宇达,北京
472,600240,华业资本,北京
473,000786,北新建材,北京
474,002701,奥瑞金,北京
475,600056,中国医药,北京
476,300010,立思辰,北京
477,600062,华润双鹤,北京
478,300223,北京君正,北京
479,601998,中信银行,北京
480,600016,民生银行,北京
481,603377,东方时尚,北京
482,600058,五矿发展,北京
483,601881,中国银河,北京
484,300213,佳讯飞鸿,北京
485,300688,创业黑马,北京
486,300048,合康新能,北京
487,600100,同方股份,北京
488,600855,航天长峰,北京
489,600560,金自天正,北京
490,300430,诚益通,北京
491,600161,天坛生物,北京
492,300332,天壕环境,北京
493,002410,广联达,北京
494,002153,石基信息,北京
495,000802,北京文化,北京
496,300182,捷成股份,北京
497,300419,浩丰科技,北京
498,000605,渤海股份,北京
499,300315,掌趣科技,北京
500,300204,舒泰神,北京
501,601858,中国科传,北京
502,002148,北纬科技,北京
503,601169,北京银行,北京
504,300038,梅泰诺,北京
505,600743,华远地产,北京
506,002151,北斗星通,北京
507,601101,昊华能源,北京
508,000970,中科三环,北京
509,601766,中国中车,北京
510,600361,华联综超,北京
511,300156,神雾环保,北京
512,600138,中青旅,北京
513,002599,盛通股份,北京
514,600485,信威集团,北京
515,300593,新雷能,北京
516,601888,中国国旅,北京
517,002279,久其软件,北京
518,601886,江河集团,北京
519,000860,顺鑫农业,北京
520,601800,中国交建,北京
521,002368,太极股份,北京
522,601898,中煤能源,北京
523,300287,飞利信,北京
524,300117,嘉寓股份,北京
525,300231,银信科技,北京
526,600723,首商股份,北京
527,002573,清新环境,北京
528,300318,博晖创新,北京
529,603818,曲美家居,北京
530,601186,中国铁建,北京
531,601949,中国出版,北京
532,300449,汉邦高科,北京
533,601068,中铝国际,北京
534,600977,中国电影,北京
535,300444,双杰电气,北京
536,002542,中化岩土,北京
537,300406,九强生物,北京
538,603138,海量数据,北京
539,601066,中信建投,北京
540,601668,中国建筑,北京
541,603000,人民网,北京
542,601992,金隅集团,北京
543,601628,中国人寿,北京
544,000065,北方国际,北京
545,300552,万集科技,北京
546,300379,东方通,北京
547,601600,中国铝业,北京
548,002066,瑞泰科技,北京
549,300661,圣邦股份,北京
550,300291,华录百纳,北京
551,300418,昆仑万维,北京
552,600372,中航电子,北京
553,601198,东兴证券,北京
554,002271,东方雨虹,北京
555,300431,暴风集团,北京
556,000959,首钢股份,北京
557,300071,华谊嘉信,北京
558,600313,农发种业,北京
559,600011,华能国际,北京
560,603516,淳中科技,北京
561,002878,元隆雅图,北京
562,600511,国药股份,北京
563,603903,中持股份,北京
564,603098,森特股份,北京
565,300367,东方网力,北京
566,300392,腾信股份,北京
567,002467,二六三,北京
568,000798,中水渔业,北京
569,603871,嘉友国际,北京
570,600258,首旅酒店,北京
571,600118,中国卫星,北京
572,002306,*ST云网,北京
573,600159,大龙地产,北京
574,002665,首航节能,北京
575,601288,农业银行,北京
576,603060,国检集团,北京
577,300608,思特奇,北京
578,600962,国投中鲁,北京
579,002662,京威股份,北京
580,002373,千方科技,北京
581,002504,弘高创意,北京
582,300075,数字政通,北京
583,600860,京城股份,北京
584,603569,长久物流,北京
585,002707,众信旅游,北京
586,600658,电子城,北京
587,300579,数字认证,北京
588,002350,北京科锐,北京
589,002439,启明星辰,北京
590,300045,华力创通,北京
591,603860,中公高科,北京
592,300166,东方国信,北京
593,000151,中成股份,北京
594,300016,北陆药业,北京
595,603025,大豪科技,北京
596,300073,当升科技,北京
597,002383,合众思壮,北京
598,600791,京能置业,北京
599,000666,经纬纺机,北京
600,600028,中国石化,北京
601,300477,合纵科技,北京
602,600582,天地科技,北京
603,601226,华电重工,北京
604,300541,先进数通,北京
605,300513,恒泰实达,北京
606,002721,金一文化,北京
607,601988,中国银行,北京
608,600270,外运发展,北京
609,600657,信达地产,北京
610,002649,博彦科技,北京
611,600266,北京城建,北京
612,601989,中国重工,北京
613,603825,华扬联众,北京
614,600578,京能电力,北京
615,002051,中工国际,北京
616,600166,福田汽车,北京
617,601618,中国中冶,北京
618,300344,太空智造,北京
619,600463,空港股份,北京
620,600246,万通地产,北京
621,300383,光环新网,北京
622,601126,四方股份,北京
623,603979,金诚信,北京
624,600435,北方导航,北京
625,603616,韩建河山,北京
626,603603,博天环境,北京
627,300472,新元科技,北京
628,000603,盛达矿业,北京
629,300374,恒通科技,北京
630,600050,中国联通,北京
631,300324,旋极信息,北京
632,300445,康斯特,北京
633,603803,瑞斯康达,北京
634,300055,万邦达,北京
635,300036,超图软件,北京
636,000729,燕京啤酒,北京
637,002780,三夫户外,北京
638,300496,中科创达,北京
639,603127,昭衍新药,北京
640,603986,兆易创新,北京
641,601088,中国神华,北京
642,300369,绿盟科技,北京
643,300309,吉艾科技,北京
644,300352,北信源,北京
645,600886,国投电力,北京
646,600410,华胜天成,北京
647,002065,东华软件,北京
648,300399,京天利,北京
649,002362,汉王科技,北京
650,300370,安控科技,北京
651,300058,蓝色光标,北京
652,603559,中通国脉,吉林
653,000545,金浦钛业,吉林
654,000661,长春高新,吉林
655,002501,利源精制,吉林
656,300510,金冠电气,吉林
657,601929,吉视传媒,吉林
658,601518,吉林高速,吉林
659,600247,*ST成城,吉林
660,600110,诺德股份,吉林
661,000669,金鸿控股,吉林
662,000030,富奥股份,吉林
663,300597,吉大通信,吉林
664,000420,吉林化纤,吉林
665,600365,通葡股份,吉林
666,600742,一汽富维,吉林
667,603099,长白山,吉林
668,300108,吉药控股,吉林
669,002338,奥普光电,吉林
670,002118,紫鑫药业,吉林
671,000546,金圆股份,吉林
672,002622,融钰集团,吉林
673,600360,华微电子,吉林
674,300396,迪瑞医疗,吉林
675,600856,中天能源,吉林
676,600881,亚泰集团,吉林
677,600697,欧亚集团,吉林
678,002232,启明信息,吉林
679,000686,东北证券,吉林
680,600333,长春燃气,吉林
681,000631,顺发恒业,吉林
682,000800,一汽轿车,吉林
683,000928,中钢国际,吉林
684,000766,通化金马,吉林
685,600867,通化东宝,吉林
686,000718,苏宁环球,吉林
687,002566,益盛药业,吉林
688,600215,长春经开,吉林
689,000875,吉电股份,吉林
690,000623,吉林敖东,吉林
691,600189,吉林森工,吉林
692,600148,长春一东,吉林
693,000509,华塑控股,四川
694,603477,振静股份,四川
695,300362,天翔环境,四川
696,000593,大通燃气,四川
697,300028,*金亚,四川
698,300678,中科信息,四川
699,002773,康弘药业,四川
700,300502,新易盛,四川
701,000598,兴蓉环境,四川
702,300249,依米康,四川
703,000888,峨眉山Ａ,四川
704,000628,高新发展,四川
705,000731,四川美丰,四川
706,002422,科伦药业,四川
707,600137,浪莎股份,四川
708,002386,天原集团,四川
709,000155,川化股份,四川
710,600804,鹏博士,四川
711,300463,迈克生物,四川
712,300092,科新机电,四川
713,002466,天齐锂业,四川
714,300019,硅宝科技,四川
715,600779,水井坊,四川
716,300022,吉峰农机,四川
717,600702,舍得酒业,四川
718,002651,利君股份,四川
719,600528,中铁工业,四川
720,002749,国光股份,四川
721,002539,云图控股,四川
722,600391,航发科技,四川
723,600558,大西洋,四川
724,600378,天科股份,四川
725,600353,旭光股份,四川
726,002798,帝欧家居,四川
727,000710,贝瑞基因,四川
728,300540,深冷股份,四川
729,000568,泸州老窖,四川
730,300366,创意信息,四川
731,000858,五 粮 液,四川
732,300432,富临精工,四川
733,603077,和邦生物,四川
734,300504,天邑股份,四川
735,300101,振芯科技,四川
736,600793,宜宾纸业,四川
737,002253,川大智胜,四川
738,601811,新华文轩,四川
739,002259,升达林业,四川
740,601107,四川成渝,四川
741,300696,爱乐达,四川
742,000835,长城动漫,四川
743,600039,四川路桥,四川
744,002628,成都路桥,四川
745,600438,通威股份,四川
746,600321,*ST正源,四川
747,000629,*ST钒钛,四川
748,000693,*ST华泽,四川
749,300492,山鼎设计,四川
750,603679,华体科技,四川
751,603809,豪能股份,四川
752,300535,达威股份,四川
753,000803,*ST金宇,四川
754,300547,川环科技,四川
755,300414,中光防雷,四川
756,002366,台海核电,四川
757,300467,迅游科技,四川
758,600880,博瑞传播,四川
759,002480,新筑股份,四川
760,002697,红旗连锁,四川
761,000801,四川九洲,四川
762,600109,国金证券,四川
763,300559,佳发教育,四川
764,002246,北化股份,四川
765,002630,华西能源,四川
766,600101,明星电力,四川
767,600674,川投能源,四川
768,300470,日机密封,四川
769,600505,西昌电力,四川
770,002357,富临运业,四川
771,002777,久远银海,四川
772,600644,乐山电力,四川
773,601208,东材科技,四川
774,002190,成飞集成,四川
775,600139,西部资源,四川
776,603027,千禾味业,四川
777,600603,广汇物流,四川
778,600839,四川长虹,四川
779,300434,金石东方,四川
780,603333,明星电缆,四川
781,000757,浩物股份,四川
782,002312,三泰控股,四川
783,002268,卫 士 通,四川
784,002143,印纪传媒,四川
785,000510,金路集团,四川
786,300471,厚普股份,四川
787,002818,富森美,四川
788,300425,环能科技,四川
789,600828,茂业商业,四川
790,300733,西菱动力,四川
791,600875,东方电气,四川
792,000790,泰合健康,四川
793,000876,新 希 望,四川
794,002497,雅化集团,四川
795,601838,成都银行,四川
796,000586,汇源通信,四川
797,300440,运达科技,四川
798,600131,岷江水电,四川
799,002272,川润股份,四川
800,002258,利尔化学,四川
801,000912,*ST天化,四川
802,600979,广安爱众,四川
803,000935,四川双马,四川
804,600093,易见股份,四川
805,600466,蓝光发展,四川
806,600331,宏达股份,四川
807,002926,华西证券,四川
808,600678,四川金顶,四川
809,300127,银河磁体,四川
810,000810,创维数字,四川
811,002023,海特高新,四川
812,600468,百利电气,天津
813,600874,创业环保,天津
814,300334,津膜科技,天津
815,603106,恒银金融,天津
816,600488,天药股份,天津
817,600535,天士力,天津
818,600082,海泰发展,天津
819,000652,泰达股份,天津
820,300119,瑞普生物,天津
821,000927,一汽夏利,天津
822,000695,滨海能源,天津
823,600751,海航科技,天津
824,002129,中环股份,天津
825,000836,鑫茂科技,天津
826,600821,津劝业,天津
827,000897,津滨发展,天津
828,600787,中储股份,天津
829,601808,中海油服,天津
830,300375,鹏翎股份,天津
831,600335,国机汽车,天津
832,002887,绿茵生态,天津
833,002510,天汽模,天津
834,300026,红日药业,天津
835,600800,天津磁卡,天津
836,002820,桂发祥,天津
837,600225,天津松江,天津
838,603969,银龙股份,天津
839,002337,赛象科技,天津
840,300407,凯发电气,天津
841,002134,天津普林,天津
842,600583,海油工程,天津
843,603096,新经典,天津
844,300120,经纬辉开,天津
845,600322,天房发展,天津
846,000965,天保基建,天津
847,603019,中科曙光,天津
848,601919,中远海控,天津
849,600329,中新药业,天津
850,600717,天津港,天津
851,002821,凯莱英,天津
852,603727,博迈科,天津
853,002393,力生制药,天津
854,603712,七一二,天津
855,600645,中源协和,天津
856,002432,九安医疗,天津
857,603126,中材节能,天津
858,300195,长荣股份,天津
859,300596,利安隆,天津
860,000537,广宇发展,天津
861,600158,中体产业,天津
862,000635,英 力 特,宁夏
863,600449,宁夏建材,宁夏
864,600165,新日恒力,宁夏
865,002457,青龙管业,宁夏
866,000815,美利云,宁夏
867,600146,商赢环球,宁夏
868,000595,宝塔实业,宁夏
869,000862,银星能源,宁夏
870,600785,新华百货,宁夏
871,000962,东方钽业,宁夏
872,601619,嘉泽新能,宁夏
873,000982,*ST 中绒,宁夏
874,000557,西部创业,宁夏
875,600054,黄山旅游,安徽
876,603656,泰禾光电,安徽
877,600990,四创电子,安徽
878,002817,黄山胶囊,安徽
879,603429,集友股份,安徽
880,300218,安利股份,安徽
881,600971,恒源煤电,安徽
882,300475,聚隆科技,安徽
883,600808,马钢股份,安徽
884,000980,众泰汽车,安徽
885,000728,国元证券,安徽
886,603596,伯特利,安徽
887,300595,欧普康视,安徽
888,600551,时代出版,安徽
889,002226,江南化工,安徽
890,603031,安德利,安徽
891,600575,皖江物流,安徽
892,600496,精工钢构,安徽
893,603768,常青股份,安徽
894,603801,志邦股份,安徽
895,002571,德力股份,安徽
896,300692,中环环保,安徽
897,600567,山鹰纸业,安徽
898,000930,中粮生化,安徽
899,600444,国机通用,安徽
900,600199,金种子酒,安徽
901,000887,中鼎股份,安徽
902,002171,楚江新材,安徽
903,000153,丰原药业,安徽
904,603356,华菱精工,安徽
905,603689,皖天然气,安徽
906,002331,皖通科技,安徽
907,002690,美亚光电,安徽
908,002541,鸿路钢构,安徽
909,600418,江淮汽车,安徽
910,002556,辉隆股份,安徽
911,603308,应流股份,安徽
912,300090,盛运环保,安徽
913,002042,华孚时尚,安徽
914,000619,海螺型材,安徽
915,600255,梦舟股份,安徽
916,600063,皖维高新,安徽
917,300088,长信科技,安徽
918,600983,惠而浦,安徽
919,002361,神剑股份,安徽
920,000417,合肥百货,安徽
921,601801,皖新传媒,安徽
922,000543,皖能电力,安徽
923,603199,九华旅游,安徽
924,002147,新光圆成,安徽
925,300388,国祯环保,安徽
926,000859,国风塑业,安徽
927,002140,东华科技,安徽
928,000868,安凯客车,安徽
929,002743,富煌钢构,安徽
930,603589,口子窖,安徽
931,002607,亚夏汽车,安徽
932,600470,六国化工,安徽
933,002760,凤形股份,安徽
934,603599,广信股份,安徽
935,300520,科大国创,安徽
936,002352,顺丰控股,安徽
937,300274,阳光电源,安徽
938,300087,荃银高科,安徽
939,002538,司尔特,安徽
940,300247,乐金健康,安徽
941,600909,华安证券,安徽
942,002597,金禾实业,安徽
943,000979,中弘股份,安徽
944,300009,安科生物,安徽
945,600218,全柴动力,安徽
946,600552,凯盛科技,安徽
947,002557,洽洽食品,安徽
948,600318,新力金融,安徽
949,600585,海螺水泥,安徽
950,002298,中电兴发,安徽
951,603527,众源新材,安徽
952,002347,泰尔股份,安徽
953,600237,铜峰电子,安徽
954,603357,设计总院,安徽
955,603198,迎驾贡酒,安徽
956,002057,中钢天源,安徽
957,300577,开润股份,安徽
958,600761,安徽合力,安徽
959,002018,*ST华信,安徽
960,002136,安 纳 达,安徽
961,002208,合肥城建,安徽
962,000850,华茂股份,安徽
963,000521,长虹美菱,安徽
964,002555,三七互娱,安徽
965,300452,山河药辅,安徽
966,600502,安徽水利,安徽
967,600985,雷鸣科化,安徽
968,600012,皖通高速,安徽
969,002230,科大讯飞,安徽
970,600577,精达股份,安徽
971,603011,合锻智能,安徽
972,601918,新集能源,安徽
973,000596,古井贡酒,安徽
974,002014,永新股份,安徽
975,600520,文一科技,安徽
976,000713,丰乐种业,安徽
977,600375,华菱星马,安徽
978,000630,铜陵有色,安徽
979,601606,长城军工,安徽
980,600600,青岛啤酒,山东
981,603021,山东华鹏,山东
982,000554,泰山石油,山东
983,600529,山东药玻,山东
984,300121,阳谷华泰,山东
985,000599,青岛双星,山东
986,300224,正海磁材,山东
987,300233,金城医药,山东
988,002270,华明装备,山东
989,002921,联诚精密,山东
990,600060,海信电器,山东
991,002490,山东墨龙,山东
992,002094,青岛金王,山东
993,002363,隆基机械,山东
994,002588,史丹利,山东
995,002890,弘宇股份,山东
996,600308,华泰股份,山东
997,002891,中宠股份,山东
